State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State Name_x,County Name_x,Avg Concentration,Max Concentration,90th Percentile Conc,Median Concentration,10th Percentile Conc,State Name_y,County Name_y,New Avg Concentration,New Max Concentration,New 90th Percentile Conc,New Median Concentration,New 10th Percentile Conc
Idaho,Benewah,2021.0,364.0,182.0,168.0,7.0,7.0,0.0,0.0,197.0,74.0,51.0,0.0,0.0,0.0,364.0,0.0,Idaho,Benewah,9.40194482,243.0,17.654,6.484,3.2411764705882358,Idaho,Benewah,9.40194482,243.0,17.654,6.484,3.2411764705882353
Idaho,Blaine,2021.0,350.0,288.0,52.0,10.0,0.0,0.0,0.0,144.0,66.0,23.0,0.0,0.0,0.0,350.0,0.0,Idaho,Blaine,7.2681955,109.0,17.0,4.1,1.7,Idaho,Blaine,7.2681955,109.0,17.0,4.1,1.7
Idaho,Boise,2021.0,365.0,186.0,167.0,10.0,2.0,0.0,0.0,161.0,72.0,49.0,0.0,0.0,0.0,365.0,0.0,Idaho,Boise,10.21812925,120.0,20.8,7.3,2.8125,Idaho,Boise,10.21812925,120.0,20.8,7.3,2.8125
Idaho,Bonner,2021.0,364.0,260.0,94.0,4.0,4.0,2.0,0.0,203.0,63.0,37.0,0.0,0.0,0.0,319.0,45.0,Idaho,Bonner,118.04764957894736,953.0,147.77552631578948,119.91657894736842,86.42105263157895,Idaho,Bonner,118.04764957894737,953.0,147.77552631578948,119.91657894736842,86.42105263157895
Idaho,Bonneville,2021.0,356.0,275.0,72.0,9.0,0.0,0.0,0.0,144.0,67.0,31.0,0.0,0.0,0.0,356.0,0.0,Idaho,Bonneville,8.1495645,135.0,17.45,5.25,1.85,Idaho,Bonneville,8.1495645,135.0,17.45,5.25,1.85
Idaho,Butte,2021.0,363.0,289.0,71.0,3.0,0.0,0.0,0.0,128.0,67.0,42.0,0.0,0.0,350.0,13.0,0.0,Idaho,Butte,5.353871803571429,360.0,9.562911607142857,5.429576249999999,1.1397932142857143,Idaho,Butte,5.353871803571429,360.0,9.562911607142857,5.429576249999999,1.1397932142857143
Idaho,Canyon,2021.0,365.0,209.0,147.0,5.0,4.0,0.0,0.0,172.0,71.0,46.0,0.0,0.0,0.0,347.0,18.0,Idaho,Canyon,11.858654194444444,680.0,22.525,8.872222222222222,3.9071428571428575,Idaho,Canyon,11.858654194444444,680.0,22.525,8.872222222222222,3.9071428571428575
Idaho,Custer,2021.0,110.0,93.0,17.0,0.0,0.0,0.0,0.0,99.0,57.0,8.0,0.0,0.0,0.0,110.0,0.0,Idaho,Custer,0.4439981086956521,41.448,1.168676304347826,0.1814484782608695,0.0511808695652173,Idaho,Custer,0.44399810869565215,41.448,1.168676304347826,0.18144847826086954,0.05118086956521739
Idaho,Franklin,2021.0,365.0,285.0,74.0,6.0,0.0,0.0,0.0,119.0,66.0,28.0,0.0,0.0,0.0,365.0,0.0,Idaho,Franklin,6.881298692307693,241.0,14.83076923076923,4.469230769230769,1.9833333333333332,Idaho,Franklin,6.881298692307693,241.0,14.83076923076923,4.469230769230769,1.9833333333333334
Idaho,Idaho,2021.0,365.0,237.0,112.0,9.0,7.0,0.0,0.0,188.0,77.0,42.0,0.0,0.0,186.0,179.0,0.0,Idaho,Idaho,145.06441119642858,980.0,175.0339107142857,146.06273214285713,114.99926785714284,Idaho,Idaho,145.06441119642858,980.0,175.0339107142857,146.06273214285713,114.99926785714285
Idaho,Kootenai,2021.0,357.0,268.0,81.0,3.0,5.0,0.0,0.0,195.0,60.0,31.0,0.0,0.0,0.0,357.0,0.0,Idaho,Kootenai,169.17740275,971.0,187.2475,168.6515,151.345,Idaho,Kootenai,169.17740275,971.0,187.2475,168.6515,151.345
Idaho,Latah,2021.0,360.0,309.0,41.0,5.0,5.0,0.0,0.0,195.0,57.0,20.0,0.0,0.0,0.0,360.0,0.0,Idaho,Latah,130.05252403030303,940.0,163.06,123.74636363636364,98.77272727272728,Idaho,Latah,130.05252403030303,940.0,163.06,123.74636363636364,98.77272727272727
Idaho,Lemhi,2021.0,365.0,188.0,157.0,16.0,4.0,0.0,0.0,172.0,83.0,47.0,0.0,0.0,0.0,365.0,0.0,Idaho,Lemhi,79.22468916071429,895.0,102.62785714285714,75.73089285714286,67.78750000000001,Idaho,Lemhi,79.22468916071429,895.0,102.62785714285714,75.73089285714286,67.78750000000001
Idaho,Nez Perce,2021.0,365.0,251.0,96.0,15.0,2.0,1.0,0.0,204.0,77.0,34.0,0.0,0.0,0.0,365.0,0.0,Idaho,Nez Perce,180.4993846511628,1001.0,210.87720930232555,175.2658139534884,152.95348837209303,Idaho,Nez Perce,180.49938465116279,1001.0,210.87720930232555,175.2658139534884,152.95348837209303
Idaho,Shoshone,2021.0,363.0,186.0,162.0,9.0,6.0,0.0,0.0,179.0,75.0,49.0,0.0,0.0,0.0,362.0,1.0,Idaho,Shoshone,78.44539490322582,955.0,97.0866129032258,77.24080645161291,68.45,Idaho,Shoshone,78.44539490322582,955.0,97.0866129032258,77.24080645161291,68.45
Idaho,Twin Falls,2021.0,361.0,298.0,56.0,7.0,0.0,0.0,0.0,144.0,61.0,28.0,0.0,0.0,0.0,361.0,0.0,Idaho,Twin Falls,158.28998678260868,898.0,182.99739130434784,158.7591304347826,133.4391304347826,Idaho,Twin Falls,158.28998678260868,898.0,182.99739130434784,158.7591304347826,133.4391304347826
Idaho,Valley,2021.0,351.0,217.0,125.0,7.0,2.0,0.0,0.0,162.0,72.0,41.0,0.0,0.0,0.0,351.0,0.0,Idaho,Valley,10.213773,90.0,22.6,6.65,2.05,Idaho,Valley,10.213773,90.0,22.6,6.65,2.05
Illinois,Adams,2021.0,242.0,219.0,23.0,0.0,0.0,0.0,0.0,93.0,50.0,40.0,0.0,0.0,242.0,0.0,0.0,Illinois,Adams,0.04345625,0.074,0.0555,0.0435,0.031,Illinois,Adams,0.04345625,0.074,0.0555,0.0435,0.031
Illinois,Champaign,2021.0,365.0,236.0,129.0,0.0,0.0,0.0,0.0,99.0,63.0,44.0,0.0,0.0,143.0,222.0,0.0,Illinois,Champaign,6.491456122641509,360.0,10.197292075471696,6.185938867924528,2.925508396226415,Illinois,Champaign,6.491456122641509,360.0,10.197292075471697,6.185938867924528,2.925508396226415
Illinois,Clark,2021.0,363.0,344.0,19.0,0.0,0.0,0.0,0.0,84.0,46.0,34.0,0.0,0.0,363.0,0.0,0.0,Illinois,Clark,136.18397774193548,1023.1,162.05538709677418,136.96993548387098,109.12696774193547,Illinois,Clark,136.18397774193548,1023.1,162.05538709677418,136.96993548387098,109.12696774193547
Illinois,Cook,2021.0,365.0,87.0,257.0,20.0,1.0,0.0,0.0,156.0,89.0,59.0,0.0,7.0,78.0,255.0,25.0,Illinois,Cook,12.853097103922918,1009.0,15.997565065381968,12.157080633704735,9.843923258928571,Illinois,Cook,12.853097103922918,1009.0,15.997565065381968,12.157080633704735,9.843923258928571
Illinois,DuPage,2021.0,365.0,179.0,184.0,2.0,0.0,0.0,0.0,105.0,69.0,51.0,0.0,0.0,100.0,265.0,0.0,Illinois,DuPage,8.930756,121.5,13.663575,6.7669,3.4139565217391303,Illinois,DuPage,8.930756,121.5,13.663575,6.7669,3.4139565217391303
Illinois,Effingham,2021.0,237.0,226.0,11.0,0.0,0.0,0.0,0.0,77.0,46.0,37.0,0.0,0.0,237.0,0.0,0.0,Illinois,Effingham,0.041244,0.07,0.05125,0.04125,0.02925,Illinois,Effingham,0.041244,0.07,0.051250000000000004,0.04125,0.02925
Illinois,Hamilton,2021.0,364.0,207.0,155.0,2.0,0.0,0.0,0.0,115.0,63.0,48.0,0.0,0.0,83.0,281.0,0.0,Illinois,Hamilton,8.101114175,60.4,13.288025,6.931775,3.418217391304348,Illinois,Hamilton,8.101114175,60.4,13.288025,6.931775,3.418217391304348
Illinois,Jersey,2021.0,360.0,225.0,133.0,2.0,0.0,0.0,0.0,112.0,61.0,45.0,0.0,0.0,120.0,240.0,0.0,Illinois,Jersey,7.202184825000001,77.4,10.86065,6.181608695652174,3.2529565217391303,Illinois,Jersey,7.202184825000001,77.4,10.86065,6.181608695652174,3.2529565217391303
Illinois,Jo Daviess,2021.0,362.0,336.0,26.0,0.0,0.0,0.0,0.0,97.0,47.0,36.0,0.0,0.0,362.0,0.0,0.0,Illinois,Jo Daviess,0.04290425,0.074,0.05575,0.044,0.03575,Illinois,Jo Daviess,0.04290425,0.074,0.05575,0.044,0.035750000000000004
Illinois,Kane,2021.0,285.0,188.0,96.0,1.0,0.0,0.0,0.0,112.0,67.0,44.0,0.0,0.0,189.0,96.0,0.0,Illinois,Kane,7.682326785714286,39.9,13.380071428571428,8.206178571428572,4.175857142857143,Illinois,Kane,7.682326785714286,39.9,13.380071428571428,8.206178571428572,4.175857142857143
Illinois,Lake,2021.0,244.0,180.0,55.0,9.0,0.0,0.0,0.0,136.0,77.0,42.0,0.0,0.0,244.0,0.0,0.0,Illinois,Lake,0.04779225,0.1,0.065,0.046,0.03175,Illinois,Lake,0.04779225,0.1,0.065,0.046,0.03175
Illinois,Macon,2021.0,361.0,179.0,179.0,3.0,0.0,0.0,0.0,112.0,67.0,51.0,0.0,0.0,92.0,269.0,0.0,Illinois,Macon,10.910921051724138,359.9,17.945327586206897,8.532413793103448,3.934756097560976,Illinois,Macon,10.910921051724138,359.9,17.945327586206897,8.532413793103448,3.9347560975609754
Illinois,Macoupin,2021.0,358.0,339.0,19.0,0.0,0.0,0.0,0.0,93.0,48.0,31.0,0.0,131.0,227.0,0.0,0.0,Illinois,Macoupin,0.972001,22.8,1.829181818181818,0.852,0.2833636363636364,Illinois,Macoupin,0.9720009999999999,22.8,1.829181818181818,0.852,0.2833636363636364
Illinois,Madison,2021.0,365.0,82.0,277.0,6.0,0.0,0.0,0.0,143.0,74.0,57.0,0.0,0.0,65.0,300.0,0.0,Illinois,Madison,24.148277025974025,3280.0,27.17188471861472,23.90678917748918,17.05069782178218,Illinois,Madison,24.148277025974025,3280.0,27.171884718614717,23.90678917748918,17.05069782178218
Illinois,McHenry,2021.0,363.0,187.0,174.0,2.0,0.0,0.0,0.0,105.0,68.0,49.0,0.0,0.0,115.0,248.0,0.0,Illinois,McHenry,8.944043485714285,159.1,15.161085714285717,8.193714285714284,3.829257142857143,Illinois,McHenry,8.944043485714285,159.1,15.161085714285715,8.193714285714284,3.8292571428571427
Illinois,McLean,2021.0,365.0,191.0,173.0,1.0,0.0,0.0,0.0,107.0,63.0,48.0,0.0,0.0,89.0,276.0,0.0,Illinois,McLean,8.473274986842105,59.4,12.706802631578949,5.864516666666668,3.6836666666666655,Illinois,McLean,8.473274986842105,59.4,12.706802631578947,5.864516666666668,3.6836666666666664
Illinois,Peoria,2021.0,361.0,181.0,179.0,1.0,0.0,0.0,0.0,101.0,65.0,50.0,0.0,0.0,92.0,269.0,0.0,Illinois,Peoria,8.927451733333333,257.4,14.291933333333333,7.829933333333333,3.8939285714285714,Illinois,Peoria,8.927451733333333,257.4,14.291933333333333,7.829933333333333,3.8939285714285714
Illinois,Randolph,2021.0,355.0,223.0,131.0,1.0,0.0,0.0,0.0,122.0,61.0,45.0,0.0,0.0,119.0,236.0,0.0,Illinois,Randolph,7.33862585,65.6,11.48805,4.3719,3.161913043478261,Illinois,Randolph,7.33862585,65.6,11.48805,4.3719,3.161913043478261
Illinois,Rock Island,2021.0,361.0,191.0,167.0,3.0,0.0,0.0,0.0,112.0,66.0,49.0,0.0,0.0,95.0,266.0,0.0,Illinois,Rock Island,8.069442875,204.7,12.563225,6.820913043478261,3.3053043478260866,Illinois,Rock Island,8.069442875,204.7,12.563225,6.820913043478261,3.3053043478260866
Illinois,Saint Clair,2021.0,365.0,141.0,221.0,2.0,1.0,0.0,0.0,185.0,68.0,53.0,0.0,2.0,63.0,300.0,0.0,Illinois,Saint Clair,9.28984040909091,224.9,14.98931818181818,8.399272727272727,4.2466279069767445,Illinois,Saint Clair,9.28984040909091,224.9,14.98931818181818,8.399272727272727,4.2466279069767445
Illinois,Sangamon,2021.0,362.0,233.0,129.0,0.0,0.0,0.0,0.0,98.0,62.0,43.0,0.0,0.0,100.0,262.0,0.0,Illinois,Sangamon,6.035403307692308,158.3,10.585615384615384,5.273846153846154,2.5624615384615383,Illinois,Sangamon,6.035403307692308,158.3,10.585615384615384,5.273846153846154,2.5624615384615383
Illinois,Will,2021.0,365.0,157.0,206.0,2.0,0.0,0.0,0.0,105.0,67.0,52.0,0.0,0.0,83.0,282.0,0.0,Illinois,Will,8.927150894736842,72.8,13.525434210526315,7.253779661016949,3.5622142857142856,Illinois,Will,8.927150894736842,72.8,13.525434210526315,7.253779661016949,3.5622142857142856
Illinois,Winnebago,2021.0,360.0,190.0,170.0,0.0,0.0,0.0,0.0,100.0,68.0,49.0,0.0,0.0,114.0,246.0,0.0,Illinois,Winnebago,9.653041560975607,98.1,15.278853658536583,7.409195121951219,3.967541666666667,Illinois,Winnebago,9.653041560975609,98.1,15.278853658536585,7.409195121951219,3.967541666666667
Indiana,Allen,2021.0,365.0,257.0,108.0,0.0,0.0,0.0,0.0,100.0,63.0,40.0,0.0,0.0,226.0,139.0,0.0,Indiana,Allen,97.52605440909092,1005.3,115.18727272727271,98.16,78.52677272727273,Indiana,Allen,97.52605440909092,1005.3,115.18727272727273,98.16,78.52677272727273
Indiana,Bartholomew,2021.0,364.0,252.0,112.0,0.0,0.0,0.0,0.0,93.0,61.0,43.0,0.0,0.0,163.0,201.0,0.0,Indiana,Bartholomew,85.90969775,859.0,94.5825625,83.75475,77.91525,Indiana,Bartholomew,85.90969775,859.0,94.5825625,83.75475,77.91525
Indiana,Boone,2021.0,365.0,337.0,27.0,1.0,0.0,0.0,0.0,101.0,48.0,33.0,0.0,0.0,365.0,0.0,0.0,Indiana,Boone,0.04277175,0.079,0.05675,0.042,0.034,Indiana,Boone,0.04277175,0.079,0.05675,0.042,0.034
Indiana,Brown,2021.0,361.0,341.0,20.0,0.0,0.0,0.0,0.0,84.0,46.0,33.0,0.0,0.0,361.0,0.0,0.0,Indiana,Brown,0.0412582499999999,0.076,0.05425,0.04225,0.03425,Indiana,Brown,0.041258249999999996,0.076,0.05425,0.04225,0.03425
Indiana,Carroll,2021.0,365.0,338.0,26.0,1.0,0.0,0.0,0.0,105.0,48.0,34.0,0.0,0.0,365.0,0.0,0.0,Indiana,Carroll,33.31917018181818,360.0,51.44763636363636,34.22472727272727,13.294454545454546,Indiana,Carroll,33.31917018181818,360.0,51.44763636363636,34.22472727272727,13.294454545454546
Indiana,Clark,2021.0,365.0,160.0,205.0,0.0,0.0,0.0,0.0,96.0,71.0,52.0,0.0,0.0,59.0,306.0,0.0,Indiana,Clark,49.94498668075117,1440.0,54.12012147887325,57.89149692307692,53.68029282738095,Indiana,Clark,49.94498668075117,1440.0,54.120121478873244,57.89149692307692,53.680292827380946
Indiana,Delaware,2021.0,362.0,299.0,63.0,0.0,0.0,0.0,0.0,97.0,57.0,37.0,0.0,0.0,293.0,69.0,0.0,Indiana,Delaware,164.51727647826087,1440.0,169.07373913043477,164.25647826086956,160.24126086956522,Indiana,Delaware,164.51727647826087,1440.0,169.07373913043477,164.25647826086956,160.24126086956522
Indiana,Dubois,2021.0,125.0,77.0,48.0,0.0,0.0,0.0,0.0,94.0,64.0,43.0,0.0,0.0,0.0,119.0,6.0,Indiana,Dubois,57.19542186092716,1440.0,58.80082774834437,57.03816470198676,55.5786574796748,Indiana,Dubois,57.195421860927155,1440.0,58.80082774834437,57.03816470198676,55.578657479674796
Indiana,Elkhart,2021.0,365.0,214.0,151.0,0.0,0.0,0.0,0.0,87.0,62.0,45.0,0.0,0.0,139.0,226.0,0.0,Indiana,Elkhart,5.2719572,118.4,9.190933333333334,4.8232,1.803,Indiana,Elkhart,5.2719572,118.4,9.190933333333334,4.8232,1.8030000000000002
Indiana,Floyd,2021.0,363.0,340.0,23.0,0.0,0.0,0.0,0.0,100.0,48.0,34.0,0.0,0.0,363.0,0.0,0.0,Indiana,Floyd,0.2715376666666667,159.6,0.5911111111111111,0.1858888888888888,0.0485555555555555,Indiana,Floyd,0.2715376666666667,159.6,0.5911111111111111,0.18588888888888888,0.04855555555555555
Indiana,Greene,2021.0,356.0,288.0,68.0,0.0,0.0,0.0,0.0,100.0,57.0,38.0,0.0,0.0,287.0,69.0,0.0,Indiana,Greene,115.57853345238094,1440.0,134.25307142857142,115.51133333333334,98.9797142857143,Indiana,Greene,115.57853345238094,1440.0,134.25307142857142,115.51133333333334,98.9797142857143
Indiana,Hamilton,2021.0,365.0,232.0,133.0,0.0,0.0,0.0,0.0,100.0,66.0,44.0,0.0,0.0,155.0,210.0,0.0,Indiana,Hamilton,129.42066029999998,1440.0,135.3012,128.7992,124.7281,Indiana,Hamilton,129.42066029999998,1440.0,135.3012,128.7992,124.72810000000001
Indiana,Hendricks,2021.0,365.0,347.0,18.0,0.0,0.0,0.0,0.0,80.0,46.0,33.0,0.0,0.0,365.0,0.0,0.0,Indiana,Hendricks,0.04148725,0.076,0.054,0.042,0.033,Indiana,Hendricks,0.04148725,0.076,0.054,0.042,0.033
Indiana,Henry,2021.0,117.0,78.0,39.0,0.0,0.0,0.0,0.0,82.0,62.0,38.0,0.0,0.0,0.0,117.0,0.0,Indiana,Henry,72.4953118908046,1440.0,77.76011132183908,72.56089908045976,69.1499734931507,Indiana,Henry,72.4953118908046,1440.0,77.76011132183908,72.56089908045976,69.1499734931507
Indiana,Howard,2021.0,361.0,227.0,132.0,2.0,0.0,0.0,0.0,105.0,62.0,44.0,0.0,0.0,164.0,197.0,0.0,Indiana,Howard,5.636809153846154,96.1,9.364,4.921230769230769,2.4803076923076923,Indiana,Howard,5.636809153846154,96.1,9.364,4.921230769230769,2.4803076923076923
Indiana,Knox,2021.0,360.0,320.0,38.0,2.0,0.0,0.0,0.0,108.0,51.0,36.0,0.0,0.0,360.0,0.0,0.0,Indiana,Knox,0.04502675,0.081,0.059,0.04525,0.03625,Indiana,Knox,0.045026750000000004,0.081,0.059000000000000004,0.04525,0.036250000000000004
Indiana,LaPorte,2021.0,365.0,282.0,78.0,5.0,0.0,0.0,0.0,143.0,64.0,37.0,0.0,0.0,309.0,56.0,0.0,Indiana,LaPorte,152.2126064,1440.0,156.45888000000002,152.12208,148.09516,Indiana,LaPorte,152.2126064,1440.0,156.45888000000002,152.12208,148.09516
Indiana,Lake,2021.0,365.0,134.0,225.0,5.0,1.0,0.0,0.0,175.0,72.0,54.0,0.0,2.0,53.0,308.0,2.0,Indiana,Lake,29.41753679347826,1440.0,33.862459122073574,34.4820721980198,31.302778489130432,Indiana,Lake,29.41753679347826,1440.0,33.862459122073574,34.4820721980198,31.302778489130432
Indiana,Madison,2021.0,364.0,199.0,165.0,0.0,0.0,0.0,0.0,97.0,67.0,48.0,0.0,0.0,124.0,240.0,0.0,Indiana,Madison,7.673763043478261,77.4,13.414434782608698,6.494956521739129,3.693217391304348,Indiana,Madison,7.673763043478261,77.4,13.414434782608698,6.494956521739129,3.693217391304348
Indiana,Marion,2021.0,365.0,81.0,278.0,6.0,0.0,0.0,0.0,114.0,81.0,58.0,0.0,2.0,31.0,332.0,0.0,Indiana,Marion,44.33977211022727,1440.0,49.25719325,51.2348646031746,46.40075064156207,Indiana,Marion,44.33977211022727,1440.0,49.25719325,51.2348646031746,46.40075064156207
Indiana,Monroe,2021.0,352.0,223.0,129.0,0.0,0.0,0.0,0.0,95.0,61.0,43.0,0.0,0.0,0.0,352.0,0.0,Indiana,Monroe,148.81773565384614,1440.0,154.96153846153845,148.26923076923077,143.4576923076923,Indiana,Monroe,148.81773565384614,1440.0,154.96153846153845,148.26923076923077,143.4576923076923
Indiana,Perry,2021.0,363.0,334.0,29.0,0.0,0.0,0.0,0.0,97.0,50.0,36.0,0.0,0.0,363.0,0.0,0.0,Indiana,Perry,0.04359675,0.076,0.0565,0.044,0.0365,Indiana,Perry,0.04359675,0.076,0.0565,0.044,0.0365
Indiana,Porter,2021.0,365.0,204.0,154.0,7.0,0.0,0.0,0.0,136.0,68.0,47.0,0.0,0.0,149.0,205.0,11.0,Indiana,Porter,3.726592113636364,619.0,6.319004545454546,4.8982215189873415,1.907392405063291,Indiana,Porter,3.726592113636364,619.0,6.319004545454546,4.8982215189873415,1.907392405063291
Indiana,Posey,2021.0,360.0,344.0,16.0,0.0,0.0,0.0,0.0,77.0,45.0,32.0,0.0,0.0,360.0,0.0,0.0,Indiana,Posey,110.95005365789471,1025.1,130.99286842105263,111.9972105263158,91.95352631578947,Indiana,Posey,110.95005365789473,1025.1,130.99286842105263,111.9972105263158,91.95352631578947
Indiana,Shelby,2021.0,365.0,345.0,20.0,0.0,0.0,0.0,0.0,100.0,46.0,33.0,0.0,0.0,365.0,0.0,0.0,Indiana,Shelby,0.0419449999999999,0.084,0.055,0.042,0.03375,Indiana,Shelby,0.041944999999999996,0.084,0.055,0.042,0.03375
Indiana,Spencer,2021.0,120.0,78.0,42.0,0.0,0.0,0.0,0.0,89.0,62.0,42.0,0.0,0.0,0.0,120.0,0.0,Indiana,Spencer,224.94235276470587,1440.0,230.95882352941172,224.5705882352941,219.55882352941177,Indiana,Spencer,224.94235276470587,1440.0,230.95882352941175,224.5705882352941,219.55882352941177
Indiana,St. Joseph,2021.0,365.0,169.0,195.0,1.0,0.0,0.0,0.0,105.0,71.0,52.0,0.0,0.0,96.0,269.0,0.0,Indiana,St. Joseph,112.20208675581397,1440.0,123.24276744186048,111.9071976744186,101.72803488372094,Indiana,St. Joseph,112.20208675581397,1440.0,123.24276744186047,111.90719767441861,101.72803488372094
Indiana,Tippecanoe,2021.0,349.0,213.0,136.0,0.0,0.0,0.0,0.0,97.0,62.0,44.0,0.0,0.0,0.0,349.0,0.0,Indiana,Tippecanoe,8.748293888888888,64.2,15.122222222222222,7.977777777777778,3.466666666666667,Indiana,Tippecanoe,8.748293888888888,64.2,15.122222222222222,7.977777777777778,3.466666666666667
Indiana,Vanderburgh,2021.0,365.0,176.0,188.0,1.0,0.0,0.0,0.0,109.0,68.0,51.0,0.0,0.0,76.0,289.0,0.0,Indiana,Vanderburgh,32.825195335012594,1440.0,34.63473841309823,38.61986029850746,35.33098794788274,Indiana,Vanderburgh,32.825195335012594,1440.0,34.63473841309823,38.61986029850746,35.33098794788274
Indiana,Vigo,2021.0,365.0,172.0,193.0,0.0,0.0,0.0,0.0,99.0,67.0,51.0,0.0,0.0,100.0,265.0,0.0,Indiana,Vigo,1.89343371559633,448.6,3.365284403669725,2.3374166666666665,1.1844102564102563,Indiana,Vigo,1.8934337155963301,448.6,3.365284403669725,2.3374166666666665,1.1844102564102563
Indiana,Wabash,2021.0,362.0,327.0,34.0,1.0,0.0,0.0,0.0,101.0,50.0,35.0,0.0,0.0,362.0,0.0,0.0,Indiana,Wabash,0.0438184999999999,0.083,0.05725,0.044,0.03625,Indiana,Wabash,0.043818499999999996,0.083,0.05725,0.044,0.036250000000000004
Indiana,Warrick,2021.0,365.0,337.0,27.0,1.0,0.0,0.0,0.0,105.0,48.0,35.0,0.0,0.0,365.0,0.0,0.0,Indiana,Warrick,106.657990225,1024.3,126.558575,107.001025,85.71189999999999,Indiana,Warrick,106.657990225,1024.3,126.55857499999999,107.001025,85.71189999999999
Indiana,Whitley,2021.0,361.0,203.0,158.0,0.0,0.0,0.0,0.0,96.0,64.0,47.0,0.0,0.0,0.0,361.0,0.0,Indiana,Whitley,102.6591409032258,1440.0,117.14516129032258,102.61612903225806,87.56935483870969,Indiana,Whitley,102.6591409032258,1440.0,117.14516129032258,102.61612903225806,87.56935483870969
Iowa,Black Hawk,2021.0,365.0,211.0,154.0,0.0,0.0,0.0,0.0,96.0,63.0,47.0,0.0,0.0,0.0,365.0,0.0,Iowa,Black Hawk,292.51223525490195,1443.0,309.14313725490194,291.4529411764706,247.53571428571428,Iowa,Black Hawk,292.51223525490195,1443.0,309.14313725490194,291.4529411764706,247.53571428571428
Iowa,Bremer,2021.0,244.0,223.0,21.0,0.0,0.0,0.0,0.0,90.0,49.0,40.0,0.0,0.0,244.0,0.0,0.0,Iowa,Bremer,39.17186471428572,359.0,71.49492857142857,36.30314285714286,9.44542857142857,Iowa,Bremer,39.17186471428572,359.0,71.49492857142857,36.30314285714286,9.44542857142857
Iowa,Cerro Gordo,2021.0,120.0,118.0,2.0,0.0,0.0,0.0,0.0,56.0,31.0,19.0,0.0,0.0,0.0,0.0,120.0,Iowa,Cerro Gordo,20.532020000000003,65.0,36.0,19.5,7.5,Iowa,Cerro Gordo,20.532020000000003,65.0,36.0,19.5,7.5
Iowa,Clinton,2021.0,365.0,134.0,229.0,2.0,0.0,0.0,0.0,112.0,70.0,55.0,0.0,0.0,62.0,303.0,0.0,Iowa,Clinton,207.2381450363636,1442.0,220.11038181818185,207.56407272727276,173.70326732673266,Iowa,Clinton,207.23814503636362,1442.0,220.11038181818182,207.56407272727273,173.70326732673266
Iowa,Harrison,2021.0,243.0,216.0,27.0,0.0,0.0,0.0,0.0,87.0,54.0,39.0,0.0,0.0,243.0,0.0,0.0,Iowa,Harrison,34.057235642857144,359.0,73.61792857142858,33.73171428571429,1.0897142857142856,Iowa,Harrison,34.057235642857144,359.0,73.61792857142858,33.73171428571429,1.0897142857142856
Iowa,Johnson,2021.0,364.0,172.0,190.0,2.0,0.0,0.0,0.0,121.0,67.0,52.0,0.0,0.0,0.0,364.0,0.0,Iowa,Johnson,280.2946807222222,1440.0,296.6388888888889,279.5018518518519,234.2577777777778,Iowa,Johnson,280.2946807222222,1440.0,296.6388888888889,279.5018518518519,234.2577777777778
Iowa,Lee,2021.0,101.0,63.0,38.0,0.0,0.0,0.0,0.0,73.0,63.0,42.0,0.0,0.0,0.0,101.0,0.0,Iowa,Lee,321.9413342285714,1440.0,328.8142857142857,321.35714285714283,283.36153846153843,Iowa,Lee,321.9413342285714,1440.0,328.8142857142857,321.35714285714283,283.36153846153843
Iowa,Linn,2021.0,365.0,160.0,201.0,4.0,0.0,0.0,0.0,123.0,69.0,52.0,0.0,0.0,75.0,290.0,0.0,Iowa,Linn,192.66891598550723,1443.0,201.85915942028984,192.23684782608697,149.37391666666664,Iowa,Linn,192.66891598550725,1443.0,201.85915942028984,192.23684782608697,149.37391666666664
Iowa,Montgomery,2021.0,351.0,250.0,100.0,1.0,0.0,0.0,0.0,112.0,58.0,42.0,0.0,0.0,109.0,242.0,0.0,Iowa,Montgomery,139.14799522222222,1440.0,147.4634861111111,138.47945703703704,106.7160202020202,Iowa,Montgomery,139.14799522222222,1440.0,147.4634861111111,138.47945703703704,106.7160202020202
Iowa,Muscatine,2021.0,365.0,211.0,154.0,0.0,0.0,0.0,0.0,90.0,63.0,45.0,0.0,0.0,0.0,363.0,2.0,Iowa,Muscatine,243.26690714146343,1440.0,255.84682926829268,243.27902439024388,194.58809523809524,Iowa,Muscatine,243.26690714146343,1440.0,255.84682926829268,243.27902439024388,194.58809523809524
Iowa,Palo Alto,2021.0,362.0,250.0,108.0,2.0,2.0,0.0,0.0,167.0,64.0,43.0,0.0,0.0,136.0,226.0,0.0,Iowa,Palo Alto,249.57906801694915,1440.0,263.3109830508475,248.9753220338983,205.27304,Iowa,Palo Alto,249.57906801694915,1440.0,263.3109830508475,248.9753220338983,205.27304
Iowa,Polk,2021.0,365.0,227.0,137.0,1.0,0.0,0.0,0.0,110.0,64.0,45.0,0.0,7.0,115.0,243.0,0.0,Iowa,Polk,103.48247366929134,1440.0,115.92868503937008,102.90835433070866,91.21170078740158,Iowa,Polk,103.48247366929134,1440.0,115.92868503937008,102.90835433070866,91.21170078740158
